id,country,childbenefit,disabilitybenefit,oldagebenefit,childPercentage,disabilityPercentage,oldagePercentage,scheme_id,benefit_level,childmeansA,disabmeansA,oldmeansA,childcovA,disabcovA,oldcovA,poverty_mean_tested,special_cov,pension_tested
31,Bhutan,FALSE,FALSE,TRUE,0,0,22,70003,Enhanced,FALSE,FALSE,TRUE,0,0,40,40%,FALSE,TRUE
32,Bhutan,TRUE,TRUE,TRUE,4,14,16,70001_70002_70003,Basic,TRUE,TRUE,TRUE,40,40,40,40%,FALSE,TRUE
33,Bhutan,TRUE,TRUE,TRUE,4,23,22,70001_70002_70003,Enhanced,TRUE,TRUE,TRUE,40,40,40,40%,FALSE,TRUE
37,Bhutan,TRUE,TRUE,FALSE,4,14,0,70001_70002,Basic,TRUE,TRUE,FALSE,40,40,0,40%,FALSE,TRUE
38,Bhutan,TRUE,FALSE,TRUE,4,0,16,70001_70003,Basic,TRUE,FALSE,TRUE,0,40,40,40%,FALSE,TRUE
39,Bhutan,FALSE,TRUE,TRUE,0,14,16,70002_70003,Basic,FALSE,TRUE,TRUE,40,40,40,40%,FALSE,TRUE
40,Bhutan,TRUE,TRUE,FALSE,4,23,0,70001_70002,Enhanced,TRUE,TRUE,FALSE,40,40,0,40%,FALSE,TRUE
41,Bhutan,TRUE,FALSE,TRUE,4,0,22,70001_70003,Enhanced,TRUE,FALSE,TRUE,0,40,40,40%,FALSE,TRUE
42,Bhutan,FALSE,TRUE,TRUE,0,23,22,70002_70003,Enhanced,FALSE,TRUE,TRUE,40,40,40,40%,FALSE,TRUE
5,Cook Islands,TRUE,FALSE,FALSE,4,0,0,70001,Basic,FALSE,FALSE,FALSE,0,0,0,No,FALSE,TRUE
6,Cook Islands,FALSE,TRUE,FALSE,0,14,0,70002,Basic,FALSE,FALSE,FALSE,0,0,0,No,FALSE,TRUE
7,Cook Islands,FALSE,FALSE,TRUE,0,0,16,70003,Basic,FALSE,FALSE,FALSE,0,0,0,No,FALSE,TRUE
8,Cook Islands,TRUE,FALSE,FALSE,4,0,0,70001,Enhanced,FALSE,FALSE,FALSE,0,0,0,No,FALSE,TRUE
9,Cook Islands,FALSE,TRUE,FALSE,0,23,0,70002,Enhanced,FALSE,FALSE,FALSE,0,0,0,No,FALSE,TRUE
10,Cook Islands,FALSE,FALSE,TRUE,0,0,22,70003,Enhanced,FALSE,FALSE,FALSE,0,0,0,No,FALSE,TRUE
11,Cook Islands,TRUE,TRUE,TRUE,4,14,16,70001_70002_70003,Basic,FALSE,FALSE,FALSE,0,0,0,No,FALSE,TRUE
12,Cook Islands,TRUE,TRUE,TRUE,4,23,22,70001_70002_70003,Enhanced,FALSE,FALSE,FALSE,0,0,0,No,FALSE,TRUE
20,Cook Islands,TRUE,TRUE,FALSE,4,14,0,70001_70002,Basic,FALSE,FALSE,FALSE,0,0,0,No,FALSE,TRUE
21,Cook Islands,TRUE,FALSE,TRUE,4,0,16,70001_70003,Basic,FALSE,FALSE,FALSE,0,0,0,No,FALSE,TRUE
22,Cook Islands,FALSE,TRUE,TRUE,0,14,16,70002_70003,Basic,FALSE,FALSE,FALSE,0,0,0,No,FALSE,TRUE
23,Cook Islands,TRUE,TRUE,FALSE,4,23,0,70001_70002,Enhanced,FALSE,FALSE,FALSE,0,0,0,No,FALSE,TRUE
24,Cook Islands,TRUE,FALSE,TRUE,4,0,22,70001_70003,Enhanced,FALSE,FALSE,FALSE,0,0,0,No,FALSE,TRUE
25,Cook Islands,FALSE,TRUE,TRUE,0,23,22,70002_70003,Enhanced,FALSE,FALSE,FALSE,0,0,0,No,FALSE,TRUE
26,Cook Islands,TRUE,FALSE,FALSE,4,0,0,70001,Basic,TRUE,FALSE,FALSE,40,0,0,40%,FALSE,TRUE
27,Cook Islands,FALSE,TRUE,FALSE,0,14,0,70002,Basic,FALSE,TRUE,FALSE,0,40,0,40%,FALSE,TRUE
28,Cook Islands,FALSE,FALSE,TRUE,0,0,16,70003,Basic,FALSE,FALSE,TRUE,0,0,40,40%,FALSE,TRUE
29,Cook Islands,TRUE,FALSE,FALSE,4,0,0,70001,Enhanced,TRUE,FALSE,FALSE,40,0,0,40%,FALSE,TRUE
30,Cook Islands,FALSE,TRUE,FALSE,0,23,0,70002,Enhanced,FALSE,TRUE,FALSE,0,40,0,40%,FALSE,TRUE
31,Cook Islands,FALSE,FALSE,TRUE,0,0,22,70003,Enhanced,FALSE,FALSE,TRUE,0,0,40,40%,FALSE,TRUE
32,Cook Islands,TRUE,TRUE,TRUE,4,14,16,70001_70002_70003,Basic,TRUE,TRUE,TRUE,40,40,40,40%,FALSE,TRUE
33,Cook Islands,TRUE,TRUE,TRUE,4,23,22,70001_70002_70003,Enhanced,TRUE,TRUE,TRUE,40,40,40,40%,FALSE,TRUE
37,Cook Islands,TRUE,TRUE,FALSE,4,14,0,70001_70002,Basic,TRUE,TRUE,FALSE,40,40,0,40%,FALSE,TRUE
38,Cook Islands,TRUE,FALSE,TRUE,4,0,16,70001_70003,Basic,TRUE,FALSE,TRUE,0,40,40,40%,FALSE,TRUE
39,Cook Islands,FALSE,TRUE,TRUE,0,14,16,70002_70003,Basic,FALSE,TRUE,TRUE,40,40,40,40%,FALSE,TRUE
40,Cook Islands,TRUE,TRUE,FALSE,4,23,0,70001_70002,Enhanced,TRUE,TRUE,FALSE,40,40,0,40%,FALSE,TRUE
41,Cook Islands,TRUE,FALSE,TRUE,4,0,22,70001_70003,Enhanced,TRUE,FALSE,TRUE,0,40,40,40%,FALSE,TRUE
42,Cook Islands,FALSE,TRUE,TRUE,0,23,22,70002_70003,Enhanced,FALSE,TRUE,TRUE,40,40,40,40%,FALSE,TRUE
5,Georgia,TRUE,FALSE,FALSE,4,0,0,70001,Basic,FALSE,FALSE,FALSE,0,0,0,No,FALSE,TRUE
6,Georgia,FALSE,TRUE,FALSE,0,14,0,70002,Basic,FALSE,FALSE,FALSE,0,0,0,No,FALSE,TRUE
7,Georgia,FALSE,FALSE,TRUE,0,0,16,70003,Basic,FALSE,FALSE,FALSE,0,0,0,No,FALSE,TRUE
8,Georgia,TRUE,FALSE,FALSE,4,0,0,70001,Enhanced,FALSE,FALSE,FALSE,0,0,0,No,FALSE,TRUE
9,Georgia,FALSE,TRUE,FALSE,0,23,0,70002,Enhanced,FALSE,FALSE,FALSE,0,0,0,No,FALSE,TRUE
10,Georgia,FALSE,FALSE,TRUE,0,0,22,70003,Enhanced,FALSE,FALSE,FALSE,0,0,0,No,FALSE,TRUE
11,Georgia,TRUE,TRUE,TRUE,4,14,16,70001_70002_70003,Basic,FALSE,FALSE,FALSE,0,0,0,No,FALSE,TRUE
12,Georgia,TRUE,TRUE,TRUE,4,23,22,70001_70002_70003,Enhanced,FALSE,FALSE,FALSE,0,0,0,No,FALSE,TRUE
20,Georgia,TRUE,TRUE,FALSE,4,14,0,70001_70002,Basic,FALSE,FALSE,FALSE,0,0,0,No,FALSE,TRUE
21,Georgia,TRUE,FALSE,TRUE,4,0,16,70001_70003,Basic,FALSE,FALSE,FALSE,0,0,0,No,FALSE,TRUE
22,Georgia,FALSE,TRUE,TRUE,0,14,16,70002_70003,Basic,FALSE,FALSE,FALSE,0,0,0,No,FALSE,TRUE
23,Georgia,TRUE,TRUE,FALSE,4,23,0,70001_70002,Enhanced,FALSE,FALSE,FALSE,0,0,0,No,FALSE,TRUE
24,Georgia,TRUE,FALSE,TRUE,4,0,22,70001_70003,Enhanced,FALSE,FALSE,FALSE,0,0,0,No,FALSE,TRUE
25,Georgia,FALSE,TRUE,TRUE,0,23,22,70002_70003,Enhanced,FALSE,FALSE,FALSE,0,0,0,No,FALSE,TRUE
26,Georgia,TRUE,FALSE,FALSE,4,0,0,70001,Basic,TRUE,FALSE,FALSE,40,0,0,40%,FALSE,TRUE
27,Georgia,FALSE,TRUE,FALSE,0,14,0,70002,Basic,FALSE,TRUE,FALSE,0,40,0,40%,FALSE,TRUE
28,Georgia,FALSE,FALSE,TRUE,0,0,16,70003,Basic,FALSE,FALSE,TRUE,0,0,40,40%,FALSE,TRUE
29,Georgia,TRUE,FALSE,FALSE,4,0,0,70001,Enhanced,TRUE,FALSE,FALSE,40,0,0,40%,FALSE,TRUE
30,Georgia,FALSE,TRUE,FALSE,0,23,0,70002,Enhanced,FALSE,TRUE,FALSE,0,40,0,40%,FALSE,TRUE
31,Georgia,FALSE,FALSE,TRUE,0,0,22,70003,Enhanced,FALSE,FALSE,TRUE,0,0,40,40%,FALSE,TRUE
32,Georgia,TRUE,TRUE,TRUE,4,14,16,70001_70002_70003,Basic,TRUE,TRUE,TRUE,40,40,40,40%,FALSE,TRUE
33,Georgia,TRUE,TRUE,TRUE,4,23,22,70001_70002_70003,Enhanced,TRUE,TRUE,TRUE,40,40,40,40%,FALSE,TRUE
37,Georgia,TRUE,TRUE,FALSE,4,14,0,70001_70002,Basic,TRUE,TRUE,FALSE,40,40,0,40%,FALSE,TRUE
38,Georgia,TRUE,FALSE,TRUE,4,0,16,70001_70003,Basic,TRUE,FALSE,TRUE,0,40,40,40%,FALSE,TRUE
39,Georgia,FALSE,TRUE,TRUE,0,14,16,70002_70003,Basic,FALSE,TRUE,TRUE,40,40,40,40%,FALSE,TRUE
40,Georgia,TRUE,TRUE,FALSE,4,23,0,70001_70002,Enhanced,TRUE,TRUE,FALSE,40,40,0,40%,FALSE,TRUE
41,Georgia,TRUE,FALSE,TRUE,4,0,22,70001_70003,Enhanced,TRUE,FALSE,TRUE,0,40,40,40%,FALSE,TRUE
42,Georgia,FALSE,TRUE,TRUE,0,23,22,70002_70003,Enhanced,FALSE,TRUE,TRUE,40,40,40,40%,FALSE,TRUE
5,India,TRUE,FALSE,FALSE,4,0,0,70001,Basic,FALSE,FALSE,FALSE,0,0,0,No,FALSE,TRUE
6,India,FALSE,TRUE,FALSE,0,14,0,70002,Basic,FALSE,FALSE,FALSE,0,0,0,No,FALSE,TRUE
7,India,FALSE,FALSE,TRUE,0,0,16,70003,Basic,FALSE,FALSE,FALSE,0,0,0,No,FALSE,TRUE
8,India,TRUE,FALSE,FALSE,4,0,0,70001,Enhanced,FALSE,FALSE,FALSE,0,0,0,No,FALSE,TRUE
9,India,FALSE,TRUE,FALSE,0,23,0,70002,Enhanced,FALSE,FALSE,FALSE,0,0,0,No,FALSE,TRUE
10,India,FALSE,FALSE,TRUE,0,0,22,70003,Enhanced,FALSE,FALSE,FALSE,0,0,0,No,FALSE,TRUE
11,India,TRUE,TRUE,TRUE,4,14,16,70001_70002_70003,Basic,FALSE,FALSE,FALSE,0,0,0,No,FALSE,TRUE
12,India,TRUE,TRUE,TRUE,4,23,22,70001_70002_70003,Enhanced,FALSE,FALSE,FALSE,0,0,0,No,FALSE,TRUE
20,India,TRUE,TRUE,FALSE,4,14,0,70001_70002,Basic,FALSE,FALSE,FALSE,0,0,0,No,FALSE,TRUE
21,India,TRUE,FALSE,TRUE,4,0,16,70001_70003,Basic,FALSE,FALSE,FALSE,0,0,0,No,FALSE,TRUE
22,India,FALSE,TRUE,TRUE,0,14,16,70002_70003,Basic,FALSE,FALSE,FALSE,0,0,0,No,FALSE,TRUE
23,India,TRUE,TRUE,FALSE,4,23,0,70001_70002,Enhanced,FALSE,FALSE,FALSE,0,0,0,No,FALSE,TRUE
24,India,TRUE,FALSE,TRUE,4,0,22,70001_70003,Enhanced,FALSE,FALSE,FALSE,0,0,0,No,FALSE,TRUE
25,India,FALSE,TRUE,TRUE,0,23,22,70002_70003,Enhanced,FALSE,FALSE,FALSE,0,0,0,No,FALSE,TRUE
26,India,TRUE,FALSE,FALSE,4,0,0,70001,Basic,TRUE,FALSE,FALSE,40,0,0,40%,FALSE,TRUE
27,India,FALSE,TRUE,FALSE,0,14,0,70002,Basic,FALSE,TRUE,FALSE,0,40,0,40%,FALSE,TRUE
28,India,FALSE,FALSE,TRUE,0,0,16,70003,Basic,FALSE,FALSE,TRUE,0,0,40,40%,FALSE,TRUE
29,India,TRUE,FALSE,FALSE,4,0,0,70001,Enhanced,TRUE,FALSE,FALSE,40,0,0,40%,FALSE,TRUE
30,India,FALSE,TRUE,FALSE,0,23,0,70002,Enhanced,FALSE,TRUE,FALSE,0,40,0,40%,FALSE,TRUE
31,India,FALSE,FALSE,TRUE,0,0,22,70003,Enhanced,FALSE,FALSE,TRUE,0,0,40,40%,FALSE,TRUE
32,India,TRUE,TRUE,TRUE,4,14,16,70001_70002_70003,Basic,TRUE,TRUE,TRUE,40,40,40,40%,FALSE,TRUE
33,India,TRUE,TRUE,TRUE,4,23,22,70001_70002_70003,Enhanced,TRUE,TRUE,TRUE,40,40,40,40%,FALSE,TRUE
37,India,TRUE,TRUE,FALSE,4,14,0,70001_70002,Basic,TRUE,TRUE,FALSE,40,40,0,40%,FALSE,TRUE
38,India,TRUE,FALSE,TRUE,4,0,16,70001_70003,Basic,TRUE,FALSE,TRUE,0,40,40,40%,FALSE,TRUE
39,India,FALSE,TRUE,TRUE,0,14,16,70002_70003,Basic,FALSE,TRUE,TRUE,40,40,40,40%,FALSE,TRUE
40,India,TRUE,TRUE,FALSE,4,23,0,70001_70002,Enhanced,TRUE,TRUE,FALSE,40,40,0,40%,FALSE,TRUE
41,India,TRUE,FALSE,TRUE,4,0,22,70001_70003,Enhanced,TRUE,FALSE,TRUE,0,40,40,40%,FALSE,TRUE
42,India,FALSE,TRUE,TRUE,0,23,22,70002_70003,Enhanced,FALSE,TRUE,TRUE,40,40,40,40%,FALSE,TRUE
5,Indonesia,TRUE,FALSE,FALSE,4,0,0,70001,Basic,FALSE,FALSE,FALSE,0,0,0,No,FALSE,TRUE
6,Indonesia,FALSE,TRUE,FALSE,0,14,0,70002,Basic,FALSE,FALSE,FALSE,0,0,0,No,FALSE,TRUE
7,Indonesia,FALSE,FALSE,TRUE,0,0,16,70003,Basic,FALSE,FALSE,FALSE,0,0,0,No,FALSE,TRUE
8,Indonesia,TRUE,FALSE,FALSE,4,0,0,70001,Enhanced,FALSE,FALSE,FALSE,0,0,0,No,FALSE,TRUE
9,Indonesia,FALSE,TRUE,FALSE,0,23,0,70002,Enhanced,FALSE,FALSE,FALSE,0,0,0,No,FALSE,TRUE
10,Indonesia,FALSE,FALSE,TRUE,0,0,22,70003,Enhanced,FALSE,FALSE,FALSE,0,0,0,No,FALSE,TRUE
11,Indonesia,TRUE,TRUE,TRUE,4,14,16,70001_70002_70003,Basic,FALSE,FALSE,FALSE,0,0,0,No,FALSE,TRUE
12,Indonesia,TRUE,TRUE,TRUE,4,23,22,70001_70002_70003,Enhanced,FALSE,FALSE,FALSE,0,0,0,No,FALSE,TRUE
20,Indonesia,TRUE,TRUE,FALSE,4,14,0,70001_70002,Basic,FALSE,FALSE,FALSE,0,0,0,No,FALSE,TRUE
21,Indonesia,TRUE,FALSE,TRUE,4,0,16,70001_70003,Basic,FALSE,FALSE,FALSE,0,0,0,No,FALSE,TRUE
22,Indonesia,FALSE,TRUE,TRUE,0,14,16,70002_70003,Basic,FALSE,FALSE,FALSE,0,0,0,No,FALSE,TRUE
23,Indonesia,TRUE,TRUE,FALSE,4,23,0,70001_70002,Enhanced,FALSE,FALSE,FALSE,0,0,0,No,FALSE,TRUE
24,Indonesia,TRUE,FALSE,TRUE,4,0,22,70001_70003,Enhanced,FALSE,FALSE,FALSE,0,0,0,No,FALSE,TRUE
25,Indonesia,FALSE,TRUE,TRUE,0,23,22,70002_70003,Enhanced,FALSE,FALSE,FALSE,0,0,0,No,FALSE,TRUE
26,Indonesia,TRUE,FALSE,FALSE,4,0,0,70001,Basic,TRUE,FALSE,FALSE,40,0,0,40%,FALSE,TRUE
27,Indonesia,FALSE,TRUE,FALSE,0,14,0,70002,Basic,FALSE,TRUE,FALSE,0,40,0,40%,FALSE,TRUE
28,Indonesia,FALSE,FALSE,TRUE,0,0,16,70003,Basic,FALSE,FALSE,TRUE,0,0,40,40%,FALSE,TRUE
29,Indonesia,TRUE,FALSE,FALSE,4,0,0,70001,Enhanced,TRUE,FALSE,FALSE,40,0,0,40%,FALSE,TRUE
30,Indonesia,FALSE,TRUE,FALSE,0,23,0,70002,Enhanced,FALSE,TRUE,FALSE,0,40,0,40%,FALSE,TRUE
31,Indonesia,FALSE,FALSE,TRUE,0,0,22,70003,Enhanced,FALSE,FALSE,TRUE,0,0,40,40%,FALSE,TRUE
32,Indonesia,TRUE,TRUE,TRUE,4,14,16,70001_70002_70003,Basic,TRUE,TRUE,TRUE,40,40,40,40%,FALSE,TRUE
33,Indonesia,TRUE,TRUE,TRUE,4,23,22,70001_70002_70003,Enhanced,TRUE,TRUE,TRUE,40,40,40,40%,FALSE,TRUE
37,Indonesia,TRUE,TRUE,FALSE,4,14,0,70001_70002,Basic,TRUE,TRUE,FALSE,40,40,0,40%,FALSE,TRUE
38,Indonesia,TRUE,FALSE,TRUE,4,0,16,70001_70003,Basic,TRUE,FALSE,TRUE,0,40,40,40%,FALSE,TRUE
39,Indonesia,FALSE,TRUE,TRUE,0,14,16,70002_70003,Basic,FALSE,TRUE,TRUE,40,40,40,40%,FALSE,TRUE
40,Indonesia,TRUE,TRUE,FALSE,4,23,0,70001_70002,Enhanced,TRUE,TRUE,FALSE,40,40,0,40%,FALSE,TRUE
41,Indonesia,TRUE,FALSE,TRUE,4,0,22,70001_70003,Enhanced,TRUE,FALSE,TRUE,0,40,40,40%,FALSE,TRUE
42,Indonesia,FALSE,TRUE,TRUE,0,23,22,70002_70003,Enhanced,FALSE,TRUE,TRUE,40,40,40,40%,FALSE,TRUE
5,Kiribati,TRUE,FALSE,FALSE,4,0,0,70001,Basic,FALSE,FALSE,FALSE,0,0,0,No,FALSE,TRUE
6,Kiribati,FALSE,TRUE,FALSE,0,14,0,70002,Basic,FALSE,FALSE,FALSE,0,0,0,No,FALSE,TRUE
7,Kiribati,FALSE,FALSE,TRUE,0,0,16,70003,Basic,FALSE,FALSE,FALSE,0,0,0,No,FALSE,TRUE
8,Kiribati,TRUE,FALSE,FALSE,4,0,0,70001,Enhanced,FALSE,FALSE,FALSE,0,0,0,No,FALSE,TRUE
9,Kiribati,FALSE,TRUE,FALSE,0,23,0,70002,Enhanced,FALSE,FALSE,FALSE,0,0,0,No,FALSE,TRUE
10,Kiribati,FALSE,FALSE,TRUE,0,0,22,70003,Enhanced,FALSE,FALSE,FALSE,0,0,0,No,FALSE,TRUE
11,Kiribati,TRUE,TRUE,TRUE,4,14,16,70001_70002_70003,Basic,FALSE,FALSE,FALSE,0,0,0,No,FALSE,TRUE
12,Kiribati,TRUE,TRUE,TRUE,4,23,22,70001_70002_70003,Enhanced,FALSE,FALSE,FALSE,0,0,0,No,FALSE,TRUE
20,Kiribati,TRUE,TRUE,FALSE,4,14,0,70001_70002,Basic,FALSE,FALSE,FALSE,0,0,0,No,FALSE,TRUE
21,Kiribati,TRUE,FALSE,TRUE,4,0,16,70001_70003,Basic,FALSE,FALSE,FALSE,0,0,0,No,FALSE,TRUE
22,Kiribati,FALSE,TRUE,TRUE,0,14,16,70002_70003,Basic,FALSE,FALSE,FALSE,0,0,0,No,FALSE,TRUE
23,Kiribati,TRUE,TRUE,FALSE,4,23,0,70001_70002,Enhanced,FALSE,FALSE,FALSE,0,0,0,No,FALSE,TRUE
24,Kiribati,TRUE,FALSE,TRUE,4,0,22,70001_70003,Enhanced,FALSE,FALSE,FALSE,0,0,0,No,FALSE,TRUE
25,Kiribati,FALSE,TRUE,TRUE,0,23,22,70002_70003,Enhanced,FALSE,FALSE,FALSE,0,0,0,No,FALSE,TRUE
26,Kiribati,TRUE,FALSE,FALSE,4,0,0,70001,Basic,TRUE,FALSE,FALSE,40,0,0,40%,FALSE,TRUE
27,Kiribati,FALSE,TRUE,FALSE,0,14,0,70002,Basic,FALSE,TRUE,FALSE,0,40,0,40%,FALSE,TRUE
28,Kiribati,FALSE,FALSE,TRUE,0,0,16,70003,Basic,FALSE,FALSE,TRUE,0,0,40,40%,FALSE,TRUE
29,Kiribati,TRUE,FALSE,FALSE,4,0,0,70001,Enhanced,TRUE,FALSE,FALSE,40,0,0,40%,FALSE,TRUE
30,Kiribati,FALSE,TRUE,FALSE,0,23,0,70002,Enhanced,FALSE,TRUE,FALSE,0,40,0,40%,FALSE,TRUE
31,Kiribati,FALSE,FALSE,TRUE,0,0,22,70003,Enhanced,FALSE,FALSE,TRUE,0,0,40,40%,FALSE,TRUE
32,Kiribati,TRUE,TRUE,TRUE,4,14,16,70001_70002_70003,Basic,TRUE,TRUE,TRUE,40,40,40,40%,FALSE,TRUE
33,Kiribati,TRUE,TRUE,TRUE,4,23,22,70001_70002_70003,Enhanced,TRUE,TRUE,TRUE,40,40,40,40%,FALSE,TRUE
37,Kiribati,TRUE,TRUE,FALSE,4,14,0,70001_70002,Basic,TRUE,TRUE,FALSE,40,40,0,40%,FALSE,TRUE
38,Kiribati,TRUE,FALSE,TRUE,4,0,16,70001_70003,Basic,TRUE,FALSE,TRUE,0,40,40,40%,FALSE,TRUE
39,Kiribati,FALSE,TRUE,TRUE,0,14,16,70002_70003,Basic,FALSE,TRUE,TRUE,40,40,40,40%,FALSE,TRUE
40,Kiribati,TRUE,TRUE,FALSE,4,23,0,70001_70002,Enhanced,TRUE,TRUE,FALSE,40,40,0,40%,FALSE,TRUE
41,Kiribati,TRUE,FALSE,TRUE,4,0,22,70001_70003,Enhanced,TRUE,FALSE,TRUE,0,40,40,40%,FALSE,TRUE
42,Kiribati,FALSE,TRUE,TRUE,0,23,22,70002_70003,Enhanced,FALSE,TRUE,TRUE,40,40,40,40%,FALSE,TRUE
5,Kyrgyzstan,TRUE,FALSE,FALSE,4,0,0,70001,Basic,FALSE,FALSE,FALSE,0,0,0,No,FALSE,TRUE
6,Kyrgyzstan,FALSE,TRUE,FALSE,0,14,0,70002,Basic,FALSE,FALSE,FALSE,0,0,0,No,FALSE,TRUE
7,Kyrgyzstan,FALSE,FALSE,TRUE,0,0,16,70003,Basic,FALSE,FALSE,FALSE,0,0,0,No,FALSE,TRUE
8,Kyrgyzstan,TRUE,FALSE,FALSE,4,0,0,70001,Enhanced,FALSE,FALSE,FALSE,0,0,0,No,FALSE,TRUE
9,Kyrgyzstan,FALSE,TRUE,FALSE,0,23,0,70002,Enhanced,FALSE,FALSE,FALSE,0,0,0,No,FALSE,TRUE
10,Kyrgyzstan,FALSE,FALSE,TRUE,0,0,22,70003,Enhanced,FALSE,FALSE,FALSE,0,0,0,No,FALSE,TRUE
11,Kyrgyzstan,TRUE,TRUE,TRUE,4,14,16,70001_70002_70003,Basic,FALSE,FALSE,FALSE,0,0,0,No,FALSE,TRUE
12,Kyrgyzstan,TRUE,TRUE,TRUE,4,23,22,70001_70002_70003,Enhanced,FALSE,FALSE,FALSE,0,0,0,No,FALSE,TRUE
20,Kyrgyzstan,TRUE,TRUE,FALSE,4,14,0,70001_70002,Basic,FALSE,FALSE,FALSE,0,0,0,No,FALSE,TRUE
21,Kyrgyzstan,TRUE,FALSE,TRUE,4,0,16,70001_70003,Basic,FALSE,FALSE,FALSE,0,0,0,No,FALSE,TRUE
22,Kyrgyzstan,FALSE,TRUE,TRUE,0,14,16,70002_70003,Basic,FALSE,FALSE,FALSE,0,0,0,No,FALSE,TRUE
23,Kyrgyzstan,TRUE,TRUE,FALSE,4,23,0,70001_70002,Enhanced,FALSE,FALSE,FALSE,0,0,0,No,FALSE,TRUE
24,Kyrgyzstan,TRUE,FALSE,TRUE,4,0,22,70001_70003,Enhanced,FALSE,FALSE,FALSE,0,0,0,No,FALSE,TRUE
25,Kyrgyzstan,FALSE,TRUE,TRUE,0,23,22,70002_70003,Enhanced,FALSE,FALSE,FALSE,0,0,0,No,FALSE,TRUE
26,Kyrgyzstan,TRUE,FALSE,FALSE,4,0,0,70001,Basic,TRUE,FALSE,FALSE,40,0,0,40%,FALSE,TRUE
27,Kyrgyzstan,FALSE,TRUE,FALSE,0,14,0,70002,Basic,FALSE,TRUE,FALSE,0,40,0,40%,FALSE,TRUE
28,Kyrgyzstan,FALSE,FALSE,TRUE,0,0,16,70003,Basic,FALSE,FALSE,TRUE,0,0,40,40%,FALSE,TRUE
29,Kyrgyzstan,TRUE,FALSE,FALSE,4,0,0,70001,Enhanced,TRUE,FALSE,FALSE,40,0,0,40%,FALSE,TRUE
30,Kyrgyzstan,FALSE,TRUE,FALSE,0,23,0,70002,Enhanced,FALSE,TRUE,FALSE,0,40,0,40%,FALSE,TRUE
31,Kyrgyzstan,FALSE,FALSE,TRUE,0,0,22,70003,Enhanced,FALSE,FALSE,TRUE,0,0,40,40%,FALSE,TRUE
32,Kyrgyzstan,TRUE,TRUE,TRUE,4,14,16,70001_70002_70003,Basic,TRUE,TRUE,TRUE,40,40,40,40%,FALSE,TRUE
33,Kyrgyzstan,TRUE,TRUE,TRUE,4,23,22,70001_70002_70003,Enhanced,TRUE,TRUE,TRUE,40,40,40,40%,FALSE,TRUE
37,Kyrgyzstan,TRUE,TRUE,FALSE,4,14,0,70001_70002,Basic,TRUE,TRUE,FALSE,40,40,0,40%,FALSE,TRUE
38,Kyrgyzstan,TRUE,FALSE,TRUE,4,0,16,70001_70003,Basic,TRUE,FALSE,TRUE,0,40,40,40%,FALSE,TRUE
39,Kyrgyzstan,FALSE,TRUE,TRUE,0,14,16,70002_70003,Basic,FALSE,TRUE,TRUE,40,40,40,40%,FALSE,TRUE
40,Kyrgyzstan,TRUE,TRUE,FALSE,4,23,0,70001_70002,Enhanced,TRUE,TRUE,FALSE,40,40,0,40%,FALSE,TRUE
41,Kyrgyzstan,TRUE,FALSE,TRUE,4,0,22,70001_70003,Enhanced,TRUE,FALSE,TRUE,0,40,40,40%,FALSE,TRUE
42,Kyrgyzstan,FALSE,TRUE,TRUE,0,23,22,70002_70003,Enhanced,FALSE,TRUE,TRUE,40,40,40,40%,FALSE,TRUE
5,Maldives,TRUE,FALSE,FALSE,4,0,0,70001,Basic,FALSE,FALSE,FALSE,0,0,0,No,FALSE,TRUE
6,Maldives,FALSE,TRUE,FALSE,0,14,0,70002,Basic,FALSE,FALSE,FALSE,0,0,0,No,FALSE,TRUE
7,Maldives,FALSE,FALSE,TRUE,0,0,16,70003,Basic,FALSE,FALSE,FALSE,0,0,0,No,FALSE,TRUE
8,Maldives,TRUE,FALSE,FALSE,4,0,0,70001,Enhanced,FALSE,FALSE,FALSE,0,0,0,No,FALSE,TRUE
9,Maldives,FALSE,TRUE,FALSE,0,23,0,70002,Enhanced,FALSE,FALSE,FALSE,0,0,0,No,FALSE,TRUE
10,Maldives,FALSE,FALSE,TRUE,0,0,22,70003,Enhanced,FALSE,FALSE,FALSE,0,0,0,No,FALSE,TRUE
11,Maldives,TRUE,TRUE,TRUE,4,14,16,70001_70002_70003,Basic,FALSE,FALSE,FALSE,0,0,0,No,FALSE,TRUE
12,Maldives,TRUE,TRUE,TRUE,4,23,22,70001_70002_70003,Enhanced,FALSE,FALSE,FALSE,0,0,0,No,FALSE,TRUE
20,Maldives,TRUE,TRUE,FALSE,4,14,0,70001_70002,Basic,FALSE,FALSE,FALSE,0,0,0,No,FALSE,TRUE
21,Maldives,TRUE,FALSE,TRUE,4,0,16,70001_70003,Basic,FALSE,FALSE,FALSE,0,0,0,No,FALSE,TRUE
22,Maldives,FALSE,TRUE,TRUE,0,14,16,70002_70003,Basic,FALSE,FALSE,FALSE,0,0,0,No,FALSE,TRUE
23,Maldives,TRUE,TRUE,FALSE,4,23,0,70001_70002,Enhanced,FALSE,FALSE,FALSE,0,0,0,No,FALSE,TRUE
24,Maldives,TRUE,FALSE,TRUE,4,0,22,70001_70003,Enhanced,FALSE,FALSE,FALSE,0,0,0,No,FALSE,TRUE
25,Maldives,FALSE,TRUE,TRUE,0,23,22,70002_70003,Enhanced,FALSE,FALSE,FALSE,0,0,0,No,FALSE,TRUE
